date,observed,trend,seasonal,residual
2013-02-23,6.95,12.149999999999999,-6.381756489647839,1.1817564896478405
2013-02-24,6.95,12.150684931506847,-6.581756489647838,1.3810715581409916
2013-02-25,6.949999999999999,12.160547945205478,-5.0024870832551445,-0.2080608619503339
2013-02-26,6.4,12.169726027397259,-4.155500781885282,-1.6142252455119763
2013-02-27,7.2,12.179726027397258,-4.740614937136423,-0.23911109026083555
2013-02-28,9.2,12.188082191780818,-4.007007631200349,1.0189254394195295
2013-03-01,13.05,12.19712328767123,-4.472395759054229,5.325272471382999
2013-03-02,9.45,12.209315068493149,-4.740066991930943,1.9807519234377935
2013-03-03,6.65,12.224520547945204,-4.923856946268843,-0.650663601676361
2013-03-04,6.65,12.243561643835616,-4.9069163069994355,-0.6866453368361798
2013-03-05,7.75,12.25191780821918,-3.153856946268843,-1.3480608619503363
2013-03-06,6.1,12.256575342465753,-3.8172359417026334,-2.3393394007631203
2013-03-07,8.6,12.253561643835615,-2.3967793206980668,-1.256782323137549
2013-03-08,6.949999999999999,12.246849315068491,-3.689975667730029,-1.606873647338463
2013-03-09,6.95,12.239999999999997,-3.251573841246011,-2.0384261587539854
2013-03-10,5.85,12.243835616438355,-4.717235941702633,-1.6765996747357228
2013-03-11,8.35,12.253698630136986,-2.969747357227747,-0.9339512729092396
2013-03-12,11.4,12.267397260273972,-1.2065966722962411,0.33919941202226944
2013-03-13,10.55,12.296301369863015,-1.9460030649903057,0.19970169512729186
2013-03-14,10.55,12.307808219178083,-1.6000669919309451,-0.15774122724713746
2013-03-15,11.65,12.300958904109589,-2.5972816038030904,1.9463226996935021
2013-03-16,7.5,12.30109589041096,-4.442761055857885,-0.3583348345530739
2013-03-17,6.4,12.301095890410961,-5.556916306999438,-0.3441795834115231
2013-03-18,7.8,12.305068493150687,-4.155181147182088,-0.3498873459685994
2013-03-19,7.25,12.294383561643837,-3.968012197410397,-1.0763713642334403
2013-03-20,7.75,12.287397260273973,-4.248012197410397,-0.2893850628635768
2013-03-21,6.1,12.287397260273975,-4.8979665353099415,-1.289430724964034
2013-03-22,5.0,12.297260273972606,-6.100523612935512,-1.196736661037094
2013-03-23,5.55,12.304794520547949,-5.2666423343967,-1.4881521861512494
2013-03-24,6.4,12.303972602739728,-3.8646332019766065,-2.0393394007631214
2013-03-25,10.55,12.300958904109592,-2.2144048914743233,0.46344598736473186
2013-03-26,11.4,12.296438356164387,-1.0820761243510357,0.185637768186649
2013-03-27,10.25,12.289589041095892,-1.664450553574781,-0.37513848752111123
2013-03-28,12.2,12.283561643835618,-1.3808889097391652,1.2973272659035462
2013-03-29,13.05,12.272191780821919,-1.1773272659035476,1.9551354850816298
2013-03-30,12.8,12.260136986301369,-1.0742679051729527,1.6141309188715847
2013-03-31,13.65,12.250136986301369,-2.0899300056295735,3.489793019328205
2013-04-01,12.75,12.243287671232876,-1.9229893663601683,2.4297016951272923
2013-04-02,11.4,12.231095890410959,-2.472213110652406,1.6411172202414472
2013-04-03,12.25,12.223424657534245,-2.754541877775694,2.7811172202414487
2013-04-04,12.2,12.218767123287671,-2.7562770375930463,2.7375099143053743
2013-04-05,11.95,12.213561643835616,-2.2755007818852833,2.0119391380496663
2013-04-06,9.7,12.21041095890411,-2.3931263526615383,-0.11728460624257186
2013-04-07,6.65,12.20890410958904,-1.9415738412460128,-3.6173302683430273
2013-04-08,9.7,12.203561643835616,-1.657464252204918,-0.8460973916306991
2013-04-09,9.15,12.193698630136986,-2.3089711015199854,-0.7347275286169999
2013-04-10,11.95,12.187671232876715,-1.5453181334834571,1.3076469006067413
2013-04-11,9.45,12.190684931506851,-3.0349984987802605,0.2943135672734085
2013-04-12,6.1,12.195342465753427,-3.6049984987802612,-2.490343966973166
2013-04-13,6.949999999999999,12.196027397260277,-3.4911172202414487,-1.7549101770188291
2013-04-14,8.600000000000001,12.187671232876715,-3.2236742978670163,-0.36399693500969743
2013-04-15,9.15,12.17178082191781,-3.154222243072497,0.13244142115468716
2013-04-16,8.6,12.161232876712331,-2.9552268092825424,-0.6060060674297891
2013-04-17,9.45,12.157534246575343,-2.3072816038030903,-0.4002526427722537
2013-04-18,9.2,12.1613698630137,-1.8454551197848257,-1.1159147432288752
2013-04-19,11.35,12.155205479452055,-1.2136286357665607,0.4084231563145049
2013-04-20,11.1,12.146986301369864,-0.4492450741227253,-0.5977412272471393
2013-04-21,9.45,12.148630136986302,-1.487692562707199,-1.2109375742791038
2013-04-22,10.55,12.153972602739728,-2.9748158503784325,1.3708432476387054
2013-04-23,10.85,12.168356164383562,-3.064496215675237,1.7461400512916745
2013-04-24,13.6,12.1713698630137,-1.8826697316569714,3.311299868643271
2013-04-25,14.2,12.169041095890412,-1.5854551197848252,3.6164140238944125
2013-04-26,14.45,12.171232876712327,-1.2233090010633632,3.502076124351035
2013-04-27,12.25,12.173561643835615,0.07491017701882766,0.0015281791455570015
2013-04-28,12.2,12.171369863013698,-1.2418021517482956,1.2704322887345967
2013-04-29,10.3,12.167534246575341,0.2412572089822972,-2.108791455557638
2013-04-30,8.600000000000001,12.155205479452054,0.4238599487083274,-3.9790654281603794
2013-05-01,10.8,12.146164383561644,2.0730836930005627,-3.4192480765622055
2013-05-02,13.65,12.143835616438357,0.9061430537311559,0.6000213298304871
2013-05-03,15.55,12.149178082191781,1.091531181585037,2.3092907362231823
2013-05-04,18.05,12.145205479452056,1.1615311815850369,4.743263338962908
2013-05-05,20.3,12.1313698630137,1.733266341402388,6.435363795583912
2013-05-06,21.4,12.109315068493155,2.491165884781382,6.799519046725462
2013-05-07,15.85,12.106164383561648,1.1926727340964505,2.5511628823419015
2013-05-08,15.25,12.107671232876717,1.54066360167636,1.6016651654469232
2013-05-09,16.4,12.11452054794521,2.1048188528179117,2.180660599236877
2013-05-10,17.75,12.127397260273977,2.0012572089822958,3.6213455307437274
2013-05-11,19.7,12.135753424657539,2.282307437292798,5.281939138049663
2013-05-12,17.8,12.152465753424663,3.1287457934571816,2.5187884531181566
2013-05-13,14.15,12.169178082191785,2.1921247888909727,-0.21130287108275692
2013-05-14,13.05,12.176849315068495,2.9267366610370926,-2.0535859761055866
2013-05-15,13.05,12.184520547945207,3.02500150121974,-2.159522049164946
2013-05-16,16.95,12.186027397260277,2.575275473822478,2.188697128917244
2013-05-17,14.45,12.19369863013699,2.292444423594169,-0.03614305373115867
2013-05-18,13.9,12.198356164383563,3.226234377932069,-1.5245905423156318
2013-05-19,14.45,12.199178082191782,2.7587914555576396,-0.5079695377494224
2013-05-20,14.4,12.207534246575344,3.010572277475448,-0.8181065240507919
2013-05-21,11.95,12.202191780821918,2.4984261587539875,-2.7506179395759065
2013-05-22,9.15,12.19013698630137,1.0027183961969115,-4.042855382498281
2013-05-23,9.45,12.183424657534246,0.4539512729092399,-3.187375930443487
2013-05-24,12.8,12.18027397260274,1.1872846062425737,-0.5675585788453124
2013-05-25,13.9,12.175753424657534,0.5579695377494229,1.1662770375930431
2013-05-26,14.45,12.175068493150686,2.492809720397823,-0.21787821354850978
2013-05-27,13.9,12.181917808219179,2.860480953274536,-1.1423987614937148
2013-05-28,14.45,12.187260273972603,3.5117138299868644,-1.2489741039594682
2013-05-29,12.75,12.1986301369863,2.9468279852380084,-2.3954581222243077
2013-05-30,13.05,12.203287671232875,1.9500699943704276,-1.103357665603302
2013-05-31,15.25,12.194794520547942,3.9763257021329848,-0.9211202226809272
2013-06-01,17.5,12.1886301369863,3.1692480765622077,2.1421217864514928
2013-06-02,16.4,12.18794520547945,3.539430724964034,0.6726240695565151
2013-06-03,16.65,12.17972602739726,2.972992368799649,1.4972816038030894
2013-06-04,19.15,12.163150684931505,4.269887345968598,2.716961969099895
2013-06-05,20.55,12.140410958904107,6.037558578845313,2.3720304622505806
2013-06-06,19.45,12.116986301369861,6.7696133733658606,0.5634003252642774
2013-06-07,17.5,12.094383561643832,7.133220679301934,-1.7276042409457668
2013-06-08,16.700000000000003,12.069452054794517,6.212764058297369,-1.5822161130918833
2013-06-09,15.85,12.049726027397258,5.455640770626135,-1.655366798023393
2013-06-10,16.7,12.031506849315067,4.267512916744857,0.40098023394007587
2013-06-11,15.0,12.022465753424656,3.9652298117220255,-0.9876955651466819
2013-06-12,16.15,12.00876712328767,3.531713829986864,0.6095190467254641
2013-06-13,16.4,12.00054794520548,2.6801613185713378,1.7192907362231815
2013-06-14,16.1,12.006712328767122,4.078608807155813,0.014678864077065867
2013-06-15,17.8,12.018082191780822,5.544225245511978,0.23769256270720085
2013-06-16,18.35,12.0386301369863,3.426280040032526,2.8850898229811763
2013-06-17,19.75,12.044657534246573,4.4434489898042155,3.2618934759492113
2013-06-18,18.3,12.04835616438356,4.693175017201476,1.5584688184149655
2013-06-19,16.4,12.055890410958902,5.089156752361292,-0.745047163320196
2013-06-20,15.0,12.049041095890408,3.505321135922937,-0.5543622318133443
2013-06-21,16.4,12.050547945205476,4.71997867016951,-0.3705266153749882
2013-06-22,18.65,12.061369863013697,5.735823419027958,0.8528067179583436
2013-06-23,18.6,12.07054794520548,6.086554012635264,0.4428980421592579
2013-06-24,17.5,12.08054794520548,6.4544535560142595,-1.0350015012197389
2013-06-25,18.85,12.084246575342464,7.854727528617001,-1.0889741039594636
2013-06-26,18.6,12.084246575342464,7.571942140489147,-1.0561887158316097
2013-06-27,18.9,12.080547945205478,7.75783255144805,-0.9383804966535294
2013-06-28,23.35,12.07753424657534,8.310115656470884,2.9623500969537773
2013-06-29,24.15,12.07821917808219,8.512627071995999,3.55915374992181
2013-06-30,25.55,12.079041095890409,9.729522049164949,3.7414368549446433
2013-07-01,25.0,12.091232876712326,12.112764058297367,0.7960030649903072
2013-07-02,21.95,12.10643835616438,10.078837117658098,-0.2352754738224796
2013-07-03,21.4,12.11780821917808,7.033357665603304,2.2488341152186146
2013-07-04,17.8,12.133835616438354,5.782946706699194,-0.11678232313754755
2013-07-05,18.6,12.143013698630135,6.156782323137552,0.3002039782323145
2013-07-06,19.700000000000003,12.13780821917808,8.25561793957591,-0.6934261587539865
2013-07-07,18.9,12.133287671232875,8.123426158753988,-1.3567138299868642
2013-07-08,20.0,12.129589041095887,8.81774122724714,-0.9473302683430269
2013-07-09,22.5,12.128082191780818,8.81842615875399,1.553491649465192
2013-07-10,18.05,12.127945205479447,6.873768624507414,-0.9517138299868604
2013-07-11,17.5,12.132465753424654,7.697672734096454,-2.3301384875211077
2013-07-12,16.35,12.157671232876709,7.815001501219744,-3.622672734096451
2013-07-13,18.6,12.187260273972601,7.803631638206042,-1.3908919121786418
2013-07-14,20.3,12.211643835616437,8.242261775192343,-0.1539056108087795
2013-07-15,21.1,12.242876712328767,7.710663601676362,1.1464596859948717
2013-07-16,24.700000000000003,12.266438356164384,10.189933008069056,2.2436286357665622
2013-07-17,18.6,12.28095890410959,6.885366798023394,-0.5663257021329837
2013-07-18,20.0,12.293150684931508,6.312307437292798,1.3945418777756942
2013-07-19,20.55,12.303150684931506,7.970115656470884,0.27673365859761123
2013-07-20,19.15,12.313835616438356,5.3420334646900605,1.4941309188715826
2013-07-21,18.35,12.326027397260274,6.387467254644398,-0.3634946519046709
2013-07-22,19.700000000000003,12.339863013698631,5.536690998936637,1.8234459873647353
2013-07-23,22.5,12.355205479452056,5.637695565146681,4.507098955401262
2013-07-24,22.75,12.373561643835618,6.834910177018829,3.541528179145553
2013-07-25,21.950000000000003,12.378219178082194,7.497786889347596,2.073993932570213
2013-07-26,22.75,12.385890410958906,8.308882779758557,2.055226809282537
2013-07-27,19.200000000000003,12.385753424657535,6.835640770626134,-0.021394195283666484
2013-07-28,16.65,12.381232876712328,6.810891912178646,-2.542124788890976
2013-07-29,19.15,12.383424657534245,8.022033464690063,-1.2554581222243097
2013-07-30,19.15,12.394109589041097,6.870252642772252,-0.11436223181335059
2013-07-31,17.5,12.40095890410959,7.753083693000565,-2.6540425971101547
2013-08-01,16.950000000000003,12.39931506849315,6.905869081128419,-2.355184149621566
2013-08-02,16.1,12.394931506849316,6.523312003502847,-2.8182435103521613
2013-08-03,20.3,12.386575342465754,8.85491017701883,-0.9414855194845835
2013-08-04,21.95,12.388082191780821,11.638471820854447,-2.0765540126352686
2013-08-05,22.5,12.37890410958904,10.34075492587728,-0.2196590354663197
2013-08-06,22.25,12.356164383561644,9.324362231813351,0.5694733846250042
2013-08-07,22.5,12.325068493150685,7.739293738662666,2.4356377681866492
2013-08-08,21.35,12.291780821917806,7.538837117658101,1.5193820604240944
2013-08-09,21.35,12.272191780821919,8.45249008569463,0.6253181334834537
2013-08-10,20.3,12.265479452054796,8.217147619941203,-0.1826270719959986
2013-08-11,19.7,12.253424657534246,10.132855382498285,-2.686280040032532
2013-08-12,20.85,12.255616438356165,9.679841683868146,-1.0854581222243098
2013-08-13,21.4,12.262602739726027,8.844179583411524,0.29321767686244726
2013-08-14,21.1,12.264109589041098,8.270891912178646,0.5649984987802572
2013-08-15,19.15,12.269589041095891,8.914270907612439,-2.033859948708331
2013-08-16,22.5,12.273424657534248,10.858197848251708,-0.6316225057859555
2013-08-17,21.4,12.270410958904112,10.122307437292802,-0.9927183961969153
2013-08-18,20.85,12.268082191780826,8.169476387064492,0.41244142115468385
2013-08-19,21.15,12.266575342465755,8.264955839119283,0.6184688184149607
2013-08-20,20.85,12.269589041095891,7.3447731907174605,1.23563776818665
2013-08-21,21.4,12.269452054794522,6.290480953274535,2.840066991930941
2013-08-22,21.95,12.278630136986303,7.123585976105584,2.547783886908112
2013-08-23,20.55,12.278630136986301,7.321302871082756,0.9500669919309432
2013-08-24,20.85,12.274109589041094,6.386188715831615,2.189701695127292
2013-08-25,19.15,12.270273972602737,7.58513848752111,-0.7054124601238492
2013-08-26,20.25,12.264931506849313,7.766964971539377,0.21810352161130986
2013-08-27,21.95,12.267945205479451,8.694453556014263,0.9876012385062847
2013-08-28,21.15,12.277123287671232,6.837604240945769,2.0352724713829975
2013-08-29,21.1,12.280958904109589,7.016097391630701,1.8029437042597118
2013-08-30,21.1,12.281506849315068,6.095138487521111,2.723354663163822
2013-08-31,20.85,12.261643835616438,5.909522049164948,2.678834115218616
2013-09-01,21.7,12.254794520547946,6.290617939575904,3.1545875398761485
2013-09-02,22.5,12.268493150684932,5.994407893913804,4.2370989554012635
2013-09-03,20.85,12.28,6.113357665603305,2.4566423343966974
2013-09-04,19.450000000000003,12.294657534246577,5.89340332770376,1.2619391380496658
2013-09-05,17.8,12.309863013698633,6.83810652405079,-1.3479695377494227
2013-09-06,18.9,12.319863013698633,8.931987802589603,-2.3518508162882377
2013-09-07,20.25,12.327534246575343,8.913083693000564,-0.9906179395759072
2013-09-08,20.55,12.34191780821918,6.611074560580472,1.5970076312003494
2013-09-09,20.0,12.350958904109591,5.608791455557638,2.040249640332771
2013-09-10,20.85,12.35383561643836,5.602490085694625,2.8936742978670162
2013-09-11,25.0,12.349178082191782,6.977467254644397,5.6733546631638205
2013-09-12,20.3,12.346164383561646,5.952216113091885,2.001619503346469
2013-09-13,17.25,12.348356164383564,6.328974103959464,-1.4273302683430273
2013-09-14,18.65,12.345342465753427,6.978974103959465,-0.6743165697128939
2013-09-15,16.65,12.345342465753426,5.842353099393254,-1.5376955651466808
2013-09-16,18.35,12.345342465753426,5.372444423594169,0.6322131106524065
2013-09-17,15.85,12.342191780821917,5.664042597110153,-2.15623437793207
2013-09-18,17.200000000000003,12.342054794520546,5.639248076562207,-0.7813028710827501
2013-09-19,17.8,12.33835616438356,6.116736661037091,-0.6550928254206507
2013-09-20,18.3,12.339999999999998,5.044773190717457,0.9152268092825455
2013-09-21,17.200000000000003,12.343013698630138,4.608654469256272,0.24833183211359344
2013-09-22,15.25,12.3513698630137,4.040206980671797,-1.1415768436854963
2013-09-23,13.6,12.363561643835615,2.5565996747357222,-1.3201613185713374
2013-09-24,13.9,12.362876712328767,2.9371476199412014,-1.4000243322699677
2013-09-25,12.75,12.354520547945206,2.91513848752111,-2.5196590354663164
2013-09-26,12.2,12.352328767123288,2.079019766059923,-2.231348533183211
2013-09-27,12.25,12.344794520547945,2.492398761493713,-2.5871932820416577
2013-09-28,14.2,12.334931506849317,3.6718964783886903,-1.8068279852380082
2013-09-29,12.75,12.321917808219181,1.8988371176580956,-1.470754925877277
2013-09-30,11.95,12.308904109589044,1.6127183961969085,-1.9716225057859529
2013-10-01,11.65,12.302876712328768,1.6937229624069556,-2.346599674735723
2013-10-02,11.1,12.299041095890411,0.7780608619503337,-1.9771019578407452
2013-10-03,11.65,12.29205479452055,1.060891912178644,-1.7029467066991928
2013-10-04,11.7,12.284520547945206,1.6260517295302421,-2.210572277475449
2013-10-05,14.15,12.278493150684932,3.2893850628635755,-1.4178782135485073
2013-10-06,15.3,12.28232876712329,4.403220679301932,-1.3855494464252223
2013-10-07,13.9,12.305890410958904,2.9183804966535307,-1.3242709076124344
2013-10-08,10.85,12.312054794520549,1.5373302683430297,-2.9993850628635785
2013-10-09,10.3,12.315890410958904,-0.14472452617751894,-1.8711658847813841
2013-10-10,11.35,12.312876712328766,-0.5424414211546877,-0.4204352911740785
2013-10-11,12.25,12.317397260273971,0.14134853318321133,-0.2087457934571823
2013-10-12,11.65,12.333424657534247,0.14162250578595098,-0.8250471633201972
2013-10-13,10.85,12.35027397260274,0.9764626884343528,-2.4767366610370924
2013-10-14,9.75,12.361780821917808,0.711805154187777,-3.3235859761055853
2013-10-15,10.3,12.367123287671234,0.33125720898229705,-2.3983804966535303
2013-10-16,10.85,12.37095890410959,0.5138142866078668,-2.0347731907174578
2013-10-17,11.65,12.37095890410959,-0.424359229373869,-0.2965996747357213
2013-10-18,10.0,12.373150684931506,0.5059147432288715,-2.8790654281603776
2013-10-19,9.2,12.365753424657532,0.5011202226809262,-3.666873647338459
2013-10-20,9.2,12.364383561643836,-1.8203866266341429,-1.3439969350096934
2013-10-21,10.0,12.3727397260274,-1.8201583161318602,-0.552581409895539
2013-10-22,10.8,12.367397260273975,-2.465135485081632,0.8977382248076573
2013-10-23,9.45,12.362054794520551,-2.7431263526615415,-0.16892844185901046
2013-10-24,8.05,12.352191780821917,-2.9239026083693025,-1.3782891724526136
2013-10-25,10.0,12.340684931506848,-1.8875099143053748,-0.45317501720147324
2013-10-26,10.0,12.329315068493152,-2.6372359417026354,0.3079208732094836
2013-10-27,11.1,12.31931506849315,-1.077966535309941,-0.1413485331832096
2013-10-28,10.8,12.313972602739726,-0.7280121974103984,-0.7859604053293272
2013-10-29,8.3,12.332876712328769,-0.6941309188715858,-3.3387457934571825
2013-10-30,10.3,12.36027397260274,-0.046414023894416456,-2.0138599487083235
2013-10-31,12.5,12.386164383561644,-0.334039594670672,0.4478752111090283
2013-11-01,14.75,12.388356164383561,-0.2373272659035481,2.5989711015199872
2013-11-02,11.35,12.378493150684932,-1.0086058047163327,-0.019887345968599535
2013-11-03,8.3,12.36095890410959,-1.0947245261775207,-2.9662343779320697
2013-11-04,7.25,12.33958904109589,-0.7962313754925883,-4.293357665603301
2013-11-05,10.25,12.315205479452056,-0.9967336585976112,-1.0684718208544444
2013-11-06,10.3,12.306712328767125,-1.245226809282542,-0.761485519484582
2013-11-07,10.55,12.296849315068496,-2.6806149371364243,0.9337656220679293
2013-11-08,10.25,12.280000000000001,-4.43796653530994,2.4079665353099386
2013-11-09,8.05,12.262602739726029,-4.626870644898981,0.4142679051729523
2013-11-10,9.7,12.245890410958905,-5.277418590104461,2.7315281791455552
2013-11-11,11.1,12.243424657534247,-5.641847813848752,4.498423156314505
2013-11-12,12.25,12.25876712328767,-4.136003064990305,4.127235941702635
2013-11-13,12.25,12.279315068493151,-3.947053293300807,3.917738224807656
2013-11-14,8.6,12.297671232876713,-6.078377494214049,2.3807062613373358
2013-11-15,8.9,12.294657534246577,-6.360751923437794,2.966094389191218
2013-11-16,7.5,12.298493150684934,-6.829930005629574,2.0314368549446407
2013-11-17,9.45,12.302328767123289,-4.869838681428661,2.0175099143053714
2013-11-18,11.1,12.305342465753423,-4.989610370926377,3.7842679051729533
2013-11-19,8.850000000000001,12.309999999999999,-3.7265053480953254,0.2665053480953281
2013-11-20,4.75,12.31917808219178,-5.081345530743729,-2.487832551448051
2013-11-21,3.65,12.343561643835617,-6.017738224807655,-2.675823419027962
2013-11-22,4.7,12.362602739726027,-6.303126352661537,-1.3594763870644897
2013-11-23,6.1,12.367808219178082,-4.821071558140989,-1.446736661037093
2013-11-24,6.15,12.364794520547948,-5.635729092387565,-0.5790654281603826
2013-11-25,7.199999999999999,12.365479452054798,-4.653445987364734,-0.5120334646900648
2013-11-26,7.5,12.368493150684934,-3.6234003252642775,-1.2450928254206564
2013-11-27,10.0,12.368493150684936,-2.8794733846250087,0.5109802339400731
2013-11-28,7.5,12.374657534246579,-5.402989366360169,0.5283318321135901
2013-11-29,7.2,12.379315068493154,-6.670934571839618,1.491619503346464
2013-11-30,9.15,12.38315068493151,-6.023993932570214,2.790843247638705
2013-12-01,10.55,12.380136986301373,-5.205044160880717,3.374907174579344
2013-12-02,4.75,12.382328767123292,-7.95554644398574,0.3232176768624475
2013-12-03,2.25,12.376986301369868,-7.3412085444423605,-2.7857777569275077
2013-12-04,1.15,12.36479452054795,-6.963719959967475,-4.2510745605804745
2013-12-05,-1.9,12.352602739726033,-7.705226809282544,-6.547375930443489
2013-12-06,-1.6,12.348082191780826,-7.614587539876151,-6.333494651904674
2013-12-07,-3.55,12.351780821917812,-8.474496215675236,-7.427284606242575
2013-12-08,-2.2,12.354657534246577,-7.75107155814099,-6.803585976105587
2013-12-09,-1.9,12.358356164383563,-7.175866078688935,-7.082490085694629
2013-12-10,3.1,12.356712328767124,-4.596094389191219,-4.660617939575905
2013-12-11,1.7,12.363561643835618,-5.997098955401264,-4.666462688434355
2013-12-12,2.55,12.365753424657536,-6.830706261337339,-2.985047163320198
2013-12-13,7.5,12.357397260273974,-6.016824982798525,1.1594277225245513
2013-12-14,7.75,12.353698630136988,-6.389108087821357,1.785409457684369
2013-12-15,10.0,12.343698630136988,-5.2790624257209,2.9353637955839122
2013-12-16,7.2,12.33,-5.478057859510853,0.34805785951085344
2013-12-17,6.3500000000000005,12.313972602739724,-6.313902608369301,0.3499300056295773
2013-12-18,5.0,12.304931506849314,-7.502304434853319,0.19737292800400486
2013-12-19,2.5,12.311095890410959,-7.0558660786889345,-2.7552298117220246
2013-12-20,4.45,12.311095890410957,-6.574085256771125,-1.2870106336398317
2013-12-21,7.25,12.311095890410959,-5.292532745355602,0.2314368549446426
2013-12-22,9.45,12.309452054794521,-4.6481035216113105,1.7886514668167885
2013-12-23,8.899999999999999,12.31095890410959,-5.037281603803091,1.6263226996934996
2013-12-24,5.550000000000001,12.316164383561645,-7.526505348095328,0.7603409645336834
2013-12-25,4.2,12.319315068493152,-8.067007631200351,-0.052307437292800074
2013-12-26,3.65,12.316986301369864,-8.543080690561078,-0.12390561080878548
2013-12-27,4.45,12.313150684931509,-7.018331832113592,-0.8448188528179168
2013-12-28,6.35,12.294794520547947,-6.924130918871584,0.9793363983236363
2013-12-29,4.45,12.274383561643837,-8.678423156314503,0.8540395946706658
2013-12-30,6.65,12.256986301369867,-9.517372928004002,3.9103866266341356
2013-12-31,6.65,12.256986301369865,-9.991893475949208,4.384907174579343
2014-01-01,5.25,12.253835616438359,-10.168194845812222,3.164359229373863
2014-01-02,8.35,12.243972602739726,-8.144998498780259,4.251025896040533
2014-01-03,5.85,12.246986301369864,-8.80335466316382,2.4063683617939553
2014-01-04,4.2,12.247671232876712,-6.959975667730031,-1.0876955651466815
2014-01-05,3.9,12.253835616438355,-5.964039594670668,-2.389796021767687
2014-01-06,3.65,12.263698630136986,-6.7814368549446415,-1.832261775192344
